5217,Управление государственного автодорожного надзора Федеральной службы по надзору в сфере транспорта Челябинская область (присоединено к Уральское МУГАДН, Свердловская область),-1,-1,-1,-1,-1,-1,28172,41,32452,30,34122,37,-1,-1,-1,-1,-1,-1,12,21,13,1.12
5218,Управление государственного автодорожного надзора Федеральной службы по надзору в сфере транспорта Чувашская республика (присоединено к Средне-Волжское МУГАДН, Татарстан),24283,23,-1,-1,21181,30,25105,31,21563,28,26653,28,-1,-1,-1,-1,-1,-1,48,9,18,1.96
5219,Управление государственного автодорожного надзора Федеральной службы по надзору в сфере транспорта Чукотский автономный округ (присоединено к Дальневосточное МУГАДН, Хабаровский край),-1,-1,-1,-1,-1,-1,98309,10,86875,8,86996,8,-1,-1,-1,-1,-1,-1,12,-11,-19,0.0
5220,Управление государственного автодорожного надзора Федеральной службы по надзору в сфере транспорта Камчатский край (присоединено к Дальневосточное МУГАДН, Хабаровский край),-1,-1,-1,-1,-1,-1,53165,11,54852,10,49929,9,-1,-1,-1,-1,-1,-1,12,-6,-16,2.64
5222,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Адыгея,34092,26,37940,29,44767,24,65481,15,67824,3,85361,3,85361,3,112192,3,125584,3,32,92,61,1.73
5223,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Алтай,30033,94,31477,80,36291,102,44143,76,68465,3,79407,3,102437,3,122705,3,116233,3,32,46,24,1.47
5224,Управление Федеральной службы государственной регистрации, кадастра и картографии Алтайский край,24412,539,35982,115,40134,63,42311,25,95069,5,154386,4,120219,3,197625,4,148867,4,32,73,-61,1.36
5225,Управление Федеральной службы государственной регистрации, кадастра и картографии Амурская область,44825,36,40108,74,59349,19,68865,16,127778,3,132371,3,127128,4,131525,3,149106,3,32,53,38,0.22
5226,Управление Федеральной службы государственной регистрации, кадастра и картографии Архангельская область и Ненецкий АО,40902,195,36115,260,55576,61,67067,56,253722,2,274809,3,203369,4,302694,3,337029,3,32,63,-17,1.36
5227,Управление Федеральной службы государственной регистрации, кадастра и картографии Астраханская область,-1,-1,27503,83,42799,23,48955,28,118186,2,122679,2,148853,2,108459,3,98774,3,19,77,19,0.89
5228,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Башкортостан,34880,160,29152,279,49570,37,68303,40,126633,5,114057,4,143277,5,196312,4,152984,6,68,338,-18,0.48
5229,Управление Федеральной службы государственной регистрации, кадастра и картографии Белгородская область,30053,59,30668,72,31836,15,49664,21,86776,3,103022,1,158641,1,131988,3,80461,3,32,65,46,1.14
5231,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Бурятия,41403,44,43884,59,47149,20,57584,24,141574,2,151600,2,95779,4,112959,4,111968,4,32,39,27,1.64
5232,Управление Федеральной службы государственной регистрации, кадастра и картографии Владимирская область,31892,83,30483,124,31146,109,33291,98,88149,2,125140,2,99948,3,119977,3,133988,4,32,4,14,1.38
5233,Управление Федеральной службы государственной регистрации, кадастра и картографии Волгоградская область,27828,114,29122,130,35919,33,46069,25,74578,5,92988,5,96162,4,118397,4,142079,3,32,65,9,0.82
5234,Управление Федеральной службы государственной регистрации, кадастра и картографии Вологодская область,21857,400,22930,381,40101,26,45751,24,105878,4,92373,4,151350,3,112743,4,141562,4,32,109,-55,0.91
5235,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Дагестан,-1,-1,25307,68,30508,69,29000,69,75502,3,121792,3,96709,4,114228,3,141680,4,19,14,15,1.24
5236,Управление Федеральной службы государственной регистрации, кадастра и картографии Еврейская автономная область,31537,33,54274,15,119675,1,59281,11,119610,2,84455,3,84455,3,136348,3,118891,3,32,87,35,1.36
5237,Управление Федеральной службы государственной регистрации, кадастра и картографии Забайкальский край,50349,38,47392,57,54487,25,66159,24,140597,2,171540,3,187892,4,163356,4,164816,4,32,31,22,1.0
5238,Управление Федеральной службы государственной регистрации, кадастра и картографии Ивановская область,28530,42,19221,232,38004,17,37166,20,51764,4,62668,4,66277,4,141659,4,77210,4,32,30,8,0.22
5239,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Ингушетия,21633,37,25458,29,25350,20,29934,40,120314,1,113757,1,73697,3,90866,2,127021,3,32,38,39,2.25
5240,Управление Федеральной службы государственной регистрации, кадастра и картографии Иркутская область,43559,79,43200,139,52239,37,67777,21,116868,4,175436,4,163629,4,251823,4,184122,4,32,55,23,0.62
5241,Управление Федеральной службы государственной регистрации, кадастра и картографии Кабардино-Балкарская республика,25717,31,23963,51,38140,10,33957,24,49350,3,124322,2,65449,2,97252,1,156807,2,32,32,25,0.04
5242,Управление Федеральной службы государственной регистрации, кадастра и картографии Калининградская область,-1,-1,28133,27,59405,35,56247,41,115905,3,147226,3,116857,4,160229,3,121393,3,19,99,137,1.33
5243,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Калмыкия,26717,31,25469,47,30022,30,42921,48,47112,2,120923,1,56293,3,110619,3,126278,3,32,60,89,1.31
5244,Управление Федеральной службы государственной регистрации, кадастра и картографии Калужская область,30342,81,22076,152,32493,15,48542,13,88708,3,113914,3,174581,4,145842,4,120580,3,32,59,-16,1.0
5245,Управление Федеральной службы государственной регистрации, кадастра и картографии Камчатский край,81615,30,78243,38,85400,30,102220,29,122214,3,192558,3,160988,2,186271,1,208809,2,32,25,22,1.42
5246,Управление Федеральной службы государственной регистрации, кадастра и картографии Карачаево-Черкесская республика,18479,102,26879,39,26474,79,44601,9,55289,3,64362,2,88592,2,124043,3,137153,2,32,141,14,0.18
5247,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Карелия,48002,35,42878,63,57137,21,69164,18,117198,4,143331,3,216425,3,151948,3,154083,3,32,44,12,1.35
5248,Управление Федеральной службы государственной регистрации, кадастра и картографии Кемеровская область,37336,86,36887,126,47672,27,62290,34,85076,5,108712,4,117438,4,138155,3,130250,5,32,66,27,0.45
5249,Управление Федеральной службы государственной регистрации, кадастра и картографии Кировская область,33514,65,31705,97,87920,10,167441,1,66456,3,86229,3,106200,3,119412,3,111350,3,23,162,23,0.27
5250,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Коми,64503,39,52995,63,61227,20,82000,13,130457,3,183790,2,108226,3,138973,2,135381,3,32,27,6,0.91
5251,Управление Федеральной службы государственной регистрации, кадастра и картографии Костромская область,29861,32,22036,180,80405,1,141340,1,67329,4,109235,3,118008,3,151999,3,146642,3,11,-26,48,0.9
5252,Управление Федеральной службы государственной регистрации, кадастра и картографии Краснодарский край,30384,180,30280,224,42007,49,43702,46,58388,4,65650,7,81389,7,167338,6,200057,6,68,558,-6,0.64
5253,Управление Федеральной службы государственной регистрации, кадастра и картографии Красноярский край,46492,128,48940,177,49225,32,61834,29,153248,4,160822,5,182097,5,192815,4,229156,4,32,32,-45,0.36
5254,Управление Федеральной службы государственной регистрации, кадастра и картографии Курганская область,33678,92,32406,109,79251,14,182463,1,85357,5,107469,4,100497,4,117632,4,123545,4,23,135,32,0.73
5255,Управление Федеральной службы государственной регистрации, кадастра и картографии Курская область,-1,-1,-1,-1,38512,19,43699,24,108001,3,90141,2,124124,2,154685,2,132899,3,6,13,35,4.67
5256,Управление Федеральной службы государственной регистрации, кадастра и картографии Ленинградская область,30499,84,23088,335,38957,40,128280,1,83223,3,116532,2,121640,3,113621,5,131043,6,68,329,-8,0.09
5258,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Марий Эл,18550,126,19652,185,31214,30,33347,25,151340,2,172822,2,151961,1,135441,2,165742,2,32,79,-21,1.0
5259,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Мордовия,27654,29,29617,39,31994,19,38634,15,81775,3,68949,3,69934,3,82451,3,107232,3,32,39,18,0.82
5262,Управление Федеральной службы государственной регистрации, кадастра и картографии Нижегородская область,29604,141,20528,891,48046,23,52461,19,75359,3,118665,4,96635,4,109382,4,150283,4,32,77,16,0.82
5263,Управление Федеральной службы государственной регистрации, кадастра и картографии Новгородская область,27468,57,30399,85,41049,26,40157,30,81551,4,122894,3,115430,4,137391,3,162559,4,32,46,0,1.83
5264,Управление Федеральной службы государственной регистрации, кадастра и картографии Новосибирская область,24443,514,32662,132,50502,7,-1,-1,68158,5,160534,3,104169,3,129615,4,132848,4,23,106,-72,0.02
5265,Управление Федеральной службы государственной регистрации, кадастра и картографии Омская область,-1,-1,30316,121,37931,28,46150,19,65930,2,92542,4,162071,4,108558,5,97156,4,19,52,-25,1.26
5266,Управление Федеральной службы государственной регистрации, кадастра и картографии Оренбургская область,-1,-1,30998,74,45246,13,55320,12,85705,4,72158,2,220166,2,203933,2,219502,3,19,78,9,2.87
5267,Управление Федеральной службы государственной регистрации, кадастра и картографии Орловская область,21768,126,25425,110,29490,27,35796,26,95004,4,78185,3,143012,2,101375,3,135093,2,32,64,4,1.18
5268,Управление Федеральной службы государственной регистрации, кадастра и картографии Пензенская область,20966,291,29867,78,32845,35,42691,32,71424,4,86518,3,83031,4,143222,4,103834,4,32,103,-12,0.91
5269,Управление Федеральной службы государственной регистрации, кадастра и картографии Пермский край,35678,120,35939,148,107927,1,157306,1,149378,4,149704,3,198091,4,210288,4,238019,3,11,0,5,0.35
5270,Управление Федеральной службы государственной регистрации, кадастра и картографии Приморский край,44460,96,43043,120,136939,1,244434,1,129822,4,195613,5,161543,5,193204,4,234196,4,11,-3,4,0.43
5271,Управление Федеральной службы государственной регистрации, кадастра и картографии Псковская область,27978,42,26536,72,28150,80,33714,41,71892,3,87729,2,126478,2,107044,1,133943,2,32,20,19,1.05
5272,Управление Федеральной службы государственной регистрации, кадастра и картографии Ростовская область,30920,201,31685,231,115997,1,63478,15,109448,2,110515,1,119657,3,214360,3,214842,3,32,105,0,0.64
5273,Управление Федеральной службы государственной регистрации, кадастра и картографии Рязанская область,29071,58,29314,75,38398,19,45195,18,44494,4,60231,4,59220,4,73592,4,93244,4,32,55,-16,0.52
5274,Управление Федеральной службы государственной регистрации, кадастра и картографии Самарская область,28834,158,29296,182,36146,14,68469,17,76319,6,97478,6,109697,6,150100,6,159293,6,68,452,0,0.64
5275,Управление Федеральной службы государственной регистрации, кадастра и картографии Саратовская область,-1,-1,-1,-1,57764,19,56421,21,98027,3,171314,4,164252,2,162966,5,181534,5,6,-2,1,3.33
5276,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Саха (Якутия),60082,56,66366,51,65753,25,97578,6,198763,4,196546,4,191842,4,196331,3,224540,3,32,62,-8,1.29
5277,Управление Федеральной службы государственной регистрации, кадастра и картографии Сахалинская область,57088,24,59639,42,156255,1,92613,9,112475,3,213385,3,216830,2,268619,2,212308,1,32,62,1,3.98
5278,Управление Федеральной службы государственной регистрации, кадастра и картографии Свердловская область,41354,133,38611,140,68757,37,83438,25,156350,4,161923,1,136365,4,133339,6,144988,6,68,250,0,0.45
5279,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Северная Осетия — Алания,30080,32,34486,42,32947,26,46803,17,88964,3,106787,3,120825,2,99444,3,106990,3,32,55,9,2.15
5280,Управление Федеральной службы государственной регистрации, кадастра и картографии Смоленская область,29703,35,32102,39,29121,83,41220,30,61613,4,78902,3,121375,4,102073,4,94278,4,32,38,36,1.36
5281,Управление Федеральной службы государственной регистрации, кадастра и картографии Ставропольский край,30818,89,27571,155,49552,29,37010,39,160700,2,97394,5,144318,2,171348,3,155576,5,32,20,-4,1.46
5282,Управление Федеральной службы государственной регистрации, кадастра и картографии Тамбовская область,-1,-1,28394,94,29958,140,36315,94,65624,3,102726,3,111150,4,151436,4,118326,4,19,27,27,1.47
5283,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Татарстан,34866,131,35495,179,36853,152,44613,181,162675,6,249037,6,205560,6,235489,7,281982,5,58,575,272,1.34
5284,Управление Федеральной службы государственной регистрации, кадастра и картографии Тверская область,20419,335,22597,343,46392,21,79217,1,73126,3,120502,3,138856,4,154703,4,139997,3,23,127,-33,0.91
5285,Управление Федеральной службы государственной регистрации, кадастра и картографии Томская область,36900,56,36953,25,112353,85,153402,5,102563,2,116151,3,137131,3,166097,3,148043,3,23,204,260,0.0
5286,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Тува (Тыва),50446,23,44931,38,40920,95,44641,86,90822,3,108053,2,112954,3,141884,3,129049,3,32,-11,58,1.58
5287,Управление Федеральной службы государственной регистрации, кадастра и картографии Тульская область,33356,68,22775,182,48587,14,49836,15,89134,2,67471,2,128405,2,109731,3,99285,4,32,49,-18,1.55
5288,Управление Федеральной службы государственной регистрации, кадастра и картографии Тюменская область,39672,75,39142,102,54328,35,62250,28,128221,4,142184,4,145357,3,199224,4,207292,3,32,56,9,1.15
5289,Управление Федеральной службы государственной регистрации, кадастра и картографии Удмуртская республика,32709,95,30704,138,33333,21,50221,18,93274,2,101948,3,93692,2,96513,4,115820,4,32,53,-44,0.41
5290,Управление Федеральной службы государственной регистрации, кадастра и картографии Ульяновская область,28797,70,27909,89,86931,5,188240,1,71058,4,80903,4,76264,4,87899,3,151784,2,11,-3,2,0.35
5291,Управление Федеральной службы государственной регистрации, кадастра и картографии Хабаровский край,62180,41,67473,42,99514,20,127024,21,200221,4,213204,4,234251,4,280906,4,269805,4,32,104,86,1.18
5292,Управление Федеральной службы государственной регистрации, кадастра и картографии Республика Хакасия,43944,36,41251,48,47041,14,54289,16,78697,3,149520,2,142987,3,166445,3,131642,3,32,23,0,0.43
5293,Управление Федеральной службы государственной регистрации, кадастра и картографии Ханты-Мансийский автономный округ — Югра,40678,268,41519,246,55328,30,71116,36,139430,1,259775,2,165250,3,190881,3,242460,3,32,74,2,0.96
5294,Управление Федеральной службы государственной регистрации, кадастра и картографии Челябинская область,33027,125,35257,164,41982,21,51111,25,74714,5,80216,2,96678,4,122769,4,107347,4,32,54,-8,0.91
5295,Управление Федеральной службы государственной регистрации, кадастра и картографии Чеченская республика,28847,27,28787,36,40853,28,84935,13,77837,4,84462,4,97078,4,107978,3,142743,2,32,194,115,3.55
5296,Управление Федеральной службы государственной регистрации, кадастра и картографии Чувашская республика,29069,66,20904,389,44555,30,39036,3,72837,5,81001,4,88014,4,100485,4,105528,4,23,53,23,0.44
5297,Управление Федеральной службы государственной регистрации, кадастра и картографии Ямало-Ненецкий АО,80111,23,77993,31,138243,15,74304,61,246401,2,318668,3,318370,3,396879,2,374701,1,32,-7,51,1.59
5298,Управление Федеральной службы государственной регистрации, кадастра и картографии Ярославская область,27102,69,26110,98,31065,15,40350,16,57618,3,158774,2,37836,2,121769,4,132819,5,32,48,-2,0.62
5299,Межрегиональное управление № 001 ФМБА (Москва),56590,5,64804,15,48587,19,55201,17,40902,17,49389,17,56941,16,62525,11,73100,11,51,12,2,2.12
5301,Межрегиональное управление № 008 ФМБА (Калужская область, г. Обнинск),25150,16,24949,17,31303,14,45929,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,24,8,0.07
5304,Межрегиональное управление № 021 ФМБА (Московская область, г. Электросталь),51637,6,42193,34,42492,30,42705,27,45393,22,50559,19,57173,21,101867,3,114766,4,52,10,66,1.19
5305,Межрегиональное управление № 025 ФМБА (Новосибирск),32145,13,29569,13,52794,2,66677,2,69660,2,65103,2,-1,-1,71993,3,76396,2,11,-8,-8,-0.04
5306,Межрегиональное управление № 029 ФМБА (Чувашская Республика, г. Новочебоксарск),33635,10,42978,9,39638,10,78821,4,101478,3,82390,2,-1,-1,-1,-1,-1,-1,23,17,17,0.73
5307,Межрегиональное управление № 031 ФМБА (Свердловская область, г. Новоуральск),45718,2,118364,2,30908,17,45534,13,44615,10,42335,4,53595,4,62996,3,76803,1,18,44,18,2.07
5308,Межрегиональное управление № 032 ФМБА (Свердловская область, г. Заречный),21862,14,20038,15,28211,8,43209,6,41719,3,56158,3,56093,1,150737,2,77072,2,32,97,44,0.62
5309,Межрегиональное управление № 033 ФМБА (Воронежская область, г. Нововоронеж),27408,11,30085,11,32995,13,38663,10,-1,-1,-1,-1,38635,5,35166,4,43616,3,32,41,36,0.99
5310,Межрегиональное управление № 041 ФМБА (Удмуртская республика, г. Глазов),65229,2,69273,2,73939,2,81506,2,92153,2,49645,10,55987,4,66671,5,79460,8,13,60,43,2.7
5311,Межрегиональное управление № 042 ФМБА (Красноярский край, г. Зеленогорск),33673,15,33414,15,49443,14,44209,15,53834,14,104472,1,82602,1,103017,1,94895,2,46,59,59,1.18
5312,Межрегиональное управление № 050 ФМБА (Нижегородская область, г. Саров),47507,1,53543,1,44895,8,58102,7,46207,5,53064,7,50602,6,47868,6,54498,5,27,6,0,2.73
5313,Межрегиональное управление № 051 ФМБА (Красноярский край, г. Железногорск),73204,5,42204,28,47266,35,40560,39,37154,39,67608,9,60879,7,80541,5,90262,6,51,113,15,0.39
5314,Межрегиональное управление № 052 ФМБА (Кировская область, г. Кирово-Чепецк),22491,17,24209,17,22331,13,31287,17,33701,16,59316,5,46050,3,44029,3,57341,3,46,49,43,0.77
5316,Межрегиональное управление № 059 ФМБА (Пензенская область, г. Заречный),42909,2,28970,20,22546,19,35014,22,35300,22,59297,5,60466,7,71694,8,71621,8,51,147,29,1.13
5317,Межрегиональное управление № 071 ФМБА (Челябинская область, г. Озерск),31268,19,29023,21,30662,18,45343,18,62234,16,86644,8,75343,6,90374,6,93483,7,68,198,60,1.25
5319,Межрегиональное управление № 081 ФМБА (Томская область, ЗАТО Северск),61271,3,34275,27,35950,32,35753,28,35705,26,64686,8,68445,5,74483,6,94541,5,42,117,9,1.17
5320,Межрегиональное управление № 091 ФМБА (Свердловская область, г. Лесной),32265,30,31279,28,30945,31,39207,30,39807,26,53831,14,58432,9,52992,35,56733,31,68,75,77,1.47
5321,Межрегиональное управление № 092 ФМБА (Челябинская область, г. Миасс),72430,1,128308,1,37710,10,54783,14,-1,-1,65003,3,62155,3,62436,3,75458,3,6,45,54,2.83
5324,Межрегиональное управление № 107 ФМБА (Забайкальский край, г. Краснокаменск),67266,2,63985,2,54814,3,81516,2,48837,14,42887,6,67822,5,67875,3,87423,3,1,-12,-29,6.43
5325,Межрегиональное управление № 118 ФМБА (Мурманская область, г. Полярные Зори),96027,2,41163,24,105129,2,118503,1,-1,-1,79140,18,87450,4,106937,3,46496,3,33,92,53,1.12
5326,Межрегиональное управление № 120 ФМБА (Мурманская область, ЗАТО Снежногорск),108315,1,80036,1,90493,1,75389,17,58633,15,104746,4,110752,2,82387,8,93352,8,26,23,10,0.1
5327,Межрегиональное управление № 122 ФМБА (Санкт-Петербург),64838,3,29706,33,34579,29,43620,31,46942,28,64949,14,60397,11,72997,14,83623,15,51,181,52,1.19
5328,Межрегиональное управление № 125 ФМБА (Курская область, г. Курчатов),48165,2,138465,1,31350,7,31461,7,49475,8,46919,6,46450,3,52390,4,48652,4,19,49,43,2.58
5330,Межрегиональное управление № 141 ФМБА (Тверская область, г. Удомля),22610,18,30686,21,29940,14,33915,14,29768,12,61722,8,41161,4,59507,4,56174,4,48,172,47,1.1
5331,Межрегиональное управление № 153 ФМБА (Нижний Новгород),37740,2,71449,2,55990,12,51358,11,55481,12,38473,10,72692,4,58118,4,64289,4,19,-31,-42,1.89
5332,Межрегиональное управление № 156 ФМБА (Саратовская область, г. Балаково),39734,1,27285,16,25724,18,31577,15,32502,14,68613,2,-1,-1,-1,-1,-1,-1,31,19,12,2.06
5334,Межрегиональное управление № 172 ФМБА (Ульяновская область, г. Димитровоград),40660,2,45769,2,34778,17,44943,18,32870,20,57923,9,51161,7,58953,8,-1,-1,27,69,18,0.61
5337,Территориальное управление Федеральной службы финансово-бюджетного надзора Калининградская область (ликвидировано 10.02.2016),22816,34,24760,33,44001,1,48838,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,8,8,0.91
5339,Территориальное управление Федеральной службы финансово-бюджетного надзора Амурская область (ликвидировано 10.02.2016),35247,55,34994,48,-1,-1,-1,-1,89505,1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,-4,0.0
5340,Межрегиональное территориальное управление Федеральной службы финансово-бюджетного надзора Архангельская область и Ненецкий автономный округ (ликвидировано 10.02.2016),38270,21,41295,22,85556,3,99301,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,7,8,1.18
5343,Территориальное управление Федеральной службы финансово-бюджетного надзора Белгородская область (ликвидировано 10.02.2016),30009,17,23499,31,54413,1,103647,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-21,1,0.36
5344,Территориальное управление Федеральной службы финансово-бюджетного надзора Брянская область (ликвидировано 10.02.2016),21387,40,23557,39,43891,1,61257,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,7,0.5
5345,Территориальное управление Федеральной службы финансово-бюджетного надзора Республика Бурятия (ликвидировано 10.02.2016),32494,38,34241,37,58333,1,83333,1,80009,1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,5,0.55
5346,Территориальное управление Федеральной службы финансово-бюджетного надзора Владимирская область (ликвидировано 10.02.2016),23720,27,22651,30,28984,34,-1,-1,73220,1,-1,-1,-1,-1,-1,-1,-1,-1,23,22,32,0.64
5347,Территориальное управление Федеральной службы финансово-бюджетного надзора Волгоградская область (ликвидировано 10.02.2016),22244,41,24881,45,76904,1,51514,1,68379,1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,19,1.73
5348,Территориальное управление Федеральной службы финансово-бюджетного надзора Вологодская область (ликвидировано 10.02.2016),27724,33,29625,29,48839,1,61801,1,60765,1,-1,-1,-1,-1,-1,-1,-1,-1,11,6,4,1.04
5357,Территориальное управление Федеральной службы финансово-бюджетного надзора Камчатский край (ликвидировано 10.02.2016),-1,-1,61039,35,137732,1,82170,28,65836,27,-1,-1,-1,-1,-1,-1,-1,-1,31,7,-2,1.56
5358,Территориальное управление Федеральной службы финансово-бюджетного надзора Карачаево-Черкесская республика (ликвидировано 10.02.2016),19151,31,21233,27,43136,1,53895,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,7,1.27
5360,Территориальное управление Федеральной службы финансово-бюджетного надзора Кемеровская область (ликвидировано 10.02.2016),30693,65,35360,72,-1,-1,66064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,15,18,1.36
5361,Территориальное управление Федеральной службы финансово-бюджетного надзора Кировская область (ликвидировано 10.02.2016),25884,53,24094,48,48691,1,56115,1,68198,1,-1,-1,-1,-1,-1,-1,-1,-1,11,-6,-11,0.77
5362,Территориальное управление Федеральной службы финансово-бюджетного надзора Республика Коми (ликвидировано 10.02.2016),47010,10,43153,28,73909,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-8,14,0.71
5363,Территориальное управление Федеральной службы финансово-бюджетного надзора Костромская область (ликвидировано 10.02.2016),26867,35,30391,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,13,12,0.95
5366,Территориальное управление Федеральной службы финансово-бюджетного надзора Курганская область (ликвидировано 10.02.2016),22634,41,25115,39,49020,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,10,1.14
5372,Территориальное управление Федеральной службы финансово-бюджетного надзора Московская область (ликвидировано 10.02.2016),27715,93,33760,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,21,17,1.82
5374,Территориальное управление Федеральной службы финансово-бюджетного надзора Нижегородская область (ликвидировано 10.02.2016),27239,76,29479,74,43859,1,-1,-1,9724,1,-1,-1,-1,-1,-1,-1,-1,-1,11,8,7,1.23
5377,Территориальное управление Федеральной службы финансово-бюджетного надзора Омская область (ликвидировано 10.02.2016),22933,49,23629,50,49972,1,51529,1,57549,1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,3,0.45
5379,Территориальное управление Федеральной службы финансово-бюджетного надзора Орловская область (ликвидировано 10.02.2016),21943,38,22786,34,41666,1,58333,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,2,0.74
5381,Территориальное управление Федеральной службы финансово-бюджетного надзора Пермский край (ликвидировано 10.02.2016),27280,22,31665,44,36108,42,56653,1,74666,1,-1,-1,-1,-1,-1,-1,-1,-1,23,32,83,1.27
5386,Территориальное управление Федеральной службы финансово-бюджетного надзора Самарская область (ликвидировано 10.02.2016),20494,52,22348,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,9,0,0.91
5387,Территориальное управление Федеральной службы финансово-бюджетного надзора Саратовская область (ликвидировано 10.02.2016),22027,48,21405,45,44078,1,57848,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-2,-5,0.41
5389,Территориальное управление Федеральной службы финансово-бюджетного надзора Сахалинская область (ликвидировано 10.02.2016),53380,19,58480,22,83333,1,-1,-1,78441,18,-1,-1,-1,-1,-1,-1,-1,-1,46,46,46,0.8
5390,Территориальное управление Федеральной службы финансово-бюджетного надзора Свердловская область (ликвидировано 10.02.2016),29323,111,32761,102,76129,1,86720,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,9,1.0
5391,Территориальное управление Федеральной службы финансово-бюджетного надзора Республика Северная Осетия — Алания (ликвидировано 10.02.2016),18937,43,20311,42,-1,-1,-1,-1,39562,1,-1,-1,-1,-1,-1,-1,-1,-1,11,7,6,1.09
5393,Территориальное управление Федеральной службы финансово-бюджетного надзора Ставропольский край (ликвидировано 10.02.2016),23418,77,25149,74,45909,1,63518,1,52835,1,-1,-1,-1,-1,-1,-1,-1,-1,11,7,6,1.27
5398,Территориальное управление Федеральной службы финансово-бюджетного надзора Республика Тува (Тыва) (ликвидировано 10.02.2016),39040,31,46339,28,83333,1,250000,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,18,13,1.45
5399,Территориальное управление Федеральной службы финансово-бюджетного надзора Тульская область (ликвидировано 10.02.2016),23830,50,28192,44,45293,1,46535,1,48894,1,-1,-1,-1,-1,-1,-1,-1,-1,11,18,5,1.05
5400,Территориальное управление Федеральной службы финансово-бюджетного надзора Тюменская область,25790,43,31326,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,21,11,0.86
5408,Территориальное управление Федеральной службы финансово-бюджетного надзора Чувашская республика (ликвидировано 10.02.2016),22035,27,23129,26,91277,1,96980,1,158665,1,-1,-1,-1,-1,-1,-1,-1,-1,11,4,4,1.15
5411,Управление Россельхознадзора Алтайский край и Республика Алтай,43387,26,44760,23,24458,178,28889,69,31400,70,36283,57,35439,54,54681,21,55942,19,68,28,26,1.32
5412,Управление Россельхознадзора Калининградская область,-1,-1,19346,215,20372,199,27394,256,43242,19,38230,20,47961,39,-1,-1,53544,22,51,176,37,2.66
5413,Управление Россельхознадзора Астраханская область,-1,-1,19424,112,21227,101,26151,96,53472,3,-1,-1,-1,-1,-1,-1,-1,-1,19,34,33,2.11
5414,Управление Россельхознадзора Республика Башкортостан,-1,-1,-1,-1,22834,91,23926,96,27313,85,33701,77,35614,80,34854,81,35502,75,35,55,45,2.05
5415,Управление Россельхознадзора Белгородская область,-1,-1,-1,-1,23994,128,29756,146,27828,136,43831,25,56883,23,54060,22,57353,24,35,139,27,1.06
5416,Управление Россельхознадзора Брянская, Смоленская и Калужская области,18066,265,18933,273,20542,202,47063,32,46081,31,53991,27,56725,26,59519,26,37219,52,68,106,9,1.11
5417,Управление Россельхознадзора Владимирская область,-1,-1,-1,-1,48381,2,27909,50,28499,56,31875,50,35740,52,35414,51,39047,51,26,39,42,2.29
5419,Управление Россельхознадзора Республика Дагестан,-1,-1,-1,-1,38115,4,33321,3,36623,61,54390,38,21666,145,26454,147,32693,147,14,-10,40,6.8
5421,Управление Россельхознадзора Республика Ингушетия,-1,-1,-1,-1,41060,2,20129,28,23331,38,24798,35,26479,35,25290,47,37300,31,26,85,96,2.37
